Probability Power PlanetMass Frequency Period RVamplitude
1.0 0.89 0.69 0.86 1.17 162.69
1.0 0.98 0.69 0.87 1.15 166.31
1.0 0.97 0.69 0.89 1.12 169.92
1.0 0.93 0.69 0.91 1.1 173.53
1.0 0.93 0.69 0.92 1.08 177.15
1.0 0.87 0.71 0.08 12.9 0.0
1.0 0.89 0.71 0.09 10.55 3.65
1.0 0.91 0.71 0.11 8.92 7.3
1.0 0.94 0.71 0.13 7.73 10.95
1.0 0.87 0.71 0.15 6.82 14.59
0.0 0.65 0.71 0.16 6.1 18.24
0.0 0.35 0.71 0.18 5.52 21.89
0.0 0.19 0.71 0.2 5.04 25.54
0.0 0.37 0.71 0.22 4.63 29.19
1.0 0.67 0.71 0.23 4.29 32.83
1.0 0.9 0.71 0.25 3.99 36.48
1.0 0.94 0.71 0.27 3.74 40.13
1.0 0.9 0.71 0.28 3.51 43.78
1.0 0.89 0.71 0.3 3.31 47.42
1.0 0.92 0.71 0.32 3.13 51.07
1.0 0.96 0.71 0.34 2.97 54.72
1.0 0.96 0.71 0.35 2.82 58.37
1.0 0.92 0.71 0.37 2.69 62.01
1.0 0.85 0.71 0.39 2.57 65.66
1.0 0.82 0.71 0.41 2.46 69.31
1.0 0.84 0.71 0.42 2.36 72.95
1.0 0.88 0.71 0.44 2.27 76.6
1.0 0.93 0.71 0.46 2.18 80.25
1.0 0.96 0.71 0.48 2.1 83.89
1.0 0.97 0.71 0.49 2.03 87.54
1.0 0.97 0.71 0.51 1.96 91.19
1.0 0.96 0.71 0.53 1.9 94.83
1.0 0.92 0.71 0.54 1.84 98.48
1.0 0.83 0.71 0.56 1.78 102.12
1.0 0.8 0.71 0.58 1.73 105.77
1.0 0.83 0.71 0.6 1.68 109.42
1.0 0.89 0.71 0.61 1.63 113.06
1.0 0.96 0.71 0.63 1.59 116.71
1.0 0.98 0.71 0.65 1.54 120.35
1.0 0.96 0.71 0.67 1.5 124.0
1.0 0.93 0.71 0.68 1.47 127.64
1.0 0.92 0.71 0.7 1.43 131.29
1.0 0.94 0.71 0.72 1.39 134.93
1.0 0.96 0.71 0.73 1.36 138.58
1.0 0.9 0.71 0.75 1.33 142.22
1.0 0.72 0.71 0.77 1.3 145.87
0.0 0.47 0.71 0.79 1.27 149.51
0.0 0.29 0.71 0.8 1.24 153.16
0.0 0.41 0.71 0.82 1.22 156.8
1.0 0.67 0.71 0.84 1.19 160.45
1.0 0.89 0.71 0.86 1.17 164.09
1.0 0.98 0.71 0.87 1.15 167.74
1.0 0.97 0.71 0.89 1.12 171.38
1.0 0.93 0.71 0.91 1.1 175.02
1.0 0.93 0.71 0.92 1.08 178.67
1.0 0.88 0.73 0.08 12.9 0.0
1.0 0.89 0.73 0.09 10.55 3.68
1.0 0.92 0.73 0.11 8.92 7.36
1.0 0.94 0.73 0.13 7.73 11.04
1.0 0.88 0.73 0.15 6.82 14.72
0.0 0.65 0.73 0.16 6.1 18.39
0.0 0.35 0.73 0.18 5.52 22.07
0.0 0.19 0.73 0.2 5.04 25.75
0.0 0.37 0.73 0.22 4.63 29.43
1.0 0.68 0.73 0.23 4.29 33.11
1.0 0.9 0.73 0.25 3.99 36.79
1.0 0.95 0.73 0.27 3.74 40.46
1.0 0.9 0.73 0.28 3.51 44.14
1.0 0.89 0.73 0.3 3.31 47.82
1.0 0.92 0.73 0.32 3.13 51.5
1.0 0.96 0.73 0.34 2.97 55.18
1.0 0.96 0.73 0.35 2.82 58.85
1.0 0.92 0.73 0.37 2.69 62.53
1.0 0.85 0.73 0.39 2.57 66.21
1.0 0.82 0.73 0.41 2.46 69.89
1.0 0.84 0.73 0.42 2.36 73.56
1.0 0.88 0.73 0.44 2.27 77.24
1.0 0.93 0.73 0.46 2.18 80.92
1.0 0.96 0.73 0.48 2.1 84.6
1.0 0.98 0.73 0.49 2.03 88.27
1.0 0.97 0.73 0.51 1.96 91.95
1.0 0.96 0.73 0.53 1.9 95.63
1.0 0.93 0.73 0.54 1.84 99.3
1.0 0.83 0.73 0.56 1.78 102.98
1.0 0.81 0.73 0.58 1.73 106.65
1.0 0.83 0.73 0.6 1.68 110.33
1.0 0.89 0.73 0.61 1.63 114.01
1.0 0.96 0.73 0.63 1.59 117.68
1.0 0.98 0.73 0.65 1.54 121.36
1.0 0.96 0.73 0.67 1.5 125.04
1.0 0.93 0.73 0.68 1.47 128.71
1.0 0.92 0.73 0.7 1.43 132.39
1.0 0.94 0.73 0.72 1.39 136.06
1.0 0.96 0.73 0.73 1.36 139.74
1.0 0.9 0.73 0.75 1.33 143.41
1.0 0.72 0.73 0.77 1.3 147.09
0.0 0.47 0.73 0.79 1.27 150.76
0.0 0.29 0.73 0.8 1.24 154.44
0.0 0.41 0.73 0.82 1.22 158.11
1.0 0.67 0.73 0.84 1.19 161.79
1.0 0.9 0.73 0.86 1.17 165.46
1.0 0.99 0.73 0.87 1.15 169.14
1.0 0.97 0.73 0.89 1.12 172.81
1.0 0.94 0.73 0.91 1.1 176.49
1.0 0.93 0.73 0.92 1.08 180.16
1.0 0.88 0.76 0.08 12.9 0.0
1.0 0.9 0.76 0.09 10.55 3.71
1.0 0.92 0.76 0.11 8.92 7.42
1.0 0.95 0.76 0.13 7.73 11.13
1.0 0.88 0.76 0.15 6.82 14.84
0.0 0.65 0.76 0.16 6.1 18.54
0.0 0.35 0.76 0.18 5.52 22.25
0.0 0.19 0.76 0.2 5.04 25.96
0.0 0.37 0.76 0.22 4.63 29.67
1.0 0.68 0.76 0.23 4.29 33.38
1.0 0.9 0.76 0.25 3.99 37.09
1.0 0.95 0.76 0.27 3.74 40.8
1.0 0.9 0.76 0.28 3.51 44.5
1.0 0.89 0.76 0.3 3.31 48.21
1.0 0.93 0.76 0.32 3.13 51.92
1.0 0.96 0.76 0.34 2.97 55.63
1.0 0.96 0.76 0.35 2.82 59.33
1.0 0.92 0.76 0.37 2.69 63.04
1.0 0.86 0.76 0.39 2.57 66.75
1.0 0.82 0.76 0.41 2.46 70.46
1.0 0.84 0.76 0.42 2.36 74.16
1.0 0.88 0.76 0.44 2.27 77.87
1.0 0.93 0.76 0.46 2.18 81.58
1.0 0.96 0.76 0.48 2.1 85.29
1.0 0.98 0.76 0.49 2.03 88.99
1.0 0.97 0.76 0.51 1.96 92.7
1.0 0.96 0.76 0.53 1.9 96.41
1.0 0.93 0.76 0.54 1.84 100.11
1.0 0.83 0.76 0.56 1.78 103.82
1.0 0.81 0.76 0.58 1.73 107.53
1.0 0.83 0.76 0.6 1.68 111.23
1.0 0.89 0.76 0.61 1.63 114.94
1.0 0.96 0.76 0.63 1.59 118.64
1.0 0.98 0.76 0.65 1.54 122.35
1.0 0.96 0.76 0.67 1.5 126.06
1.0 0.93 0.76 0.68 1.47 129.76
1.0 0.93 0.76 0.7 1.43 133.47
1.0 0.95 0.76 0.72 1.39 137.17
1.0 0.96 0.76 0.73 1.36 140.88
1.0 0.91 0.76 0.75 1.33 144.59
1.0 0.72 0.76 0.77 1.3 148.29
0.0 0.47 0.76 0.79 1.27 152.0
0.0 0.29 0.76 0.8 1.24 155.7
0.0 0.41 0.76 0.82 1.22 159.41
1.0 0.67 0.76 0.84 1.19 163.11
1.0 0.9 0.76 0.86 1.17 166.82
1.0 0.99 0.76 0.87 1.15 170.52
1.0 0.97 0.76 0.89 1.12 174.23
1.0 0.94 0.76 0.91 1.1 177.93
1.0 0.93 0.76 0.92 1.08 181.63
1.0 0.88 0.78 0.08 12.9 0.0
1.0 0.9 0.78 0.09 10.55 3.74
1.0 0.92 0.78 0.11 8.92 7.48
1.0 0.95 0.78 0.13 7.73 11.22
1.0 0.88 0.78 0.15 6.82 14.95
0.0 0.65 0.78 0.16 6.1 18.69
0.0 0.35 0.78 0.18 5.52 22.43
0.0 0.19 0.78 0.2 5.04 26.17
0.0 0.37 0.78 0.22 4.63 29.91
1.0 0.68 0.78 0.23 4.29 33.64
1.0 0.91 0.78 0.25 3.99 37.38
1.0 0.95 0.78 0.27 3.74 41.12
1.0 0.91 0.78 0.28 3.51 44.86
1.0 0.89 0.78 0.3 3.31 48.6
1.0 0.93 0.78 0.32 3.13 52.33
1.0 0.96 0.78 0.34 2.97 56.07
1.0 0.96 0.78 0.35 2.82 59.81
1.0 0.92 0.78 0.37 2.69 63.54
1.0 0.86 0.78 0.39 2.57 67.28
1.0 0.82 0.78 0.41 2.46 71.02
1.0 0.84 0.78 0.42 2.36 74.76
1.0 0.88 0.78 0.44 2.27 78.49
1.0 0.94 0.78 0.46 2.18 82.23
1.0 0.96 0.78 0.48 2.1 85.97
1.0 0.98 0.78 0.49 2.03 89.7
1.0 0.97 0.78 0.51 1.96 93.44
1.0 0.96 0.78 0.53 1.9 97.17
1.0 0.93 0.78 0.54 1.84 100.91
1.0 0.83 0.78 0.56 1.78 104.65
1.0 0.81 0.78 0.58 1.73 108.38
1.0 0.83 0.78 0.6 1.68 112.12
1.0 0.89 0.78 0.61 1.63 115.85
1.0 0.96 0.78 0.63 1.59 119.59
1.0 0.98 0.78 0.65 1.54 123.33
1.0 0.96 0.78 0.67 1.5 127.06
1.0 0.93 0.78 0.68 1.47 130.8
1.0 0.93 0.78 0.7 1.43 134.53
1.0 0.95 0.78 0.72 1.39 138.27
1.0 0.96 0.78 0.73 1.36 142.0
1.0 0.91 0.78 0.75 1.33 145.74
1.0 0.72 0.78 0.77 1.3 149.47
0.0 0.47 0.78 0.79 1.27 153.21
0.0 0.29 0.78 0.8 1.24 156.94
0.0 0.41 0.78 0.82 1.22 160.68
1.0 0.67 0.78 0.84 1.19 164.41
1.0 0.9 0.78 0.86 1.17 168.15
1.0 0.99 0.78 0.87 1.15 171.88
1.0 0.97 0.78 0.89 1.12 175.61
1.0 0.94 0.78 0.91 1.1 179.35
1.0 0.93 0.78 0.92 1.08 183.08
1.0 0.89 0.8 0.08 12.9 0.0
1.0 0.9 0.8 0.09 10.55 3.77
1.0 0.92 0.8 0.11 8.92 7.54
1.0 0.95 0.8 0.13 7.73 11.3
1.0 0.88 0.8 0.15 6.82 15.07
0.0 0.66 0.8 0.16 6.1 18.84
0.0 0.35 0.8 0.18 5.52 22.61
0.0 0.19 0.8 0.2 5.04 26.37
0.0 0.37 0.8 0.22 4.63 30.14
1.0 0.68 0.8 0.23 4.29 33.91
1.0 0.91 0.8 0.25 3.99 37.67
1.0 0.95 0.8 0.27 3.74 41.44
1.0 0.91 0.8 0.28 3.51 45.21
1.0 0.89 0.8 0.3 3.31 48.97
1.0 0.93 0.8 0.32 3.13 52.74
1.0 0.97 0.8 0.34 2.97 56.51
1.0 0.97 0.8 0.35 2.82 60.27
1.0 0.92 0.8 0.37 2.69 64.04
1.0 0.86 0.8 0.39 2.57 67.81
1.0 0.82 0.8 0.41 2.46 71.57
1.0 0.84 0.8 0.42 2.36 75.34
1.0 0.88 0.8 0.44 2.27 79.1
1.0 0.94 0.8 0.46 2.18 82.87
1.0 0.96 0.8 0.48 2.1 86.63
1.0 0.98 0.8 0.49 2.03 90.4
1.0 0.97 0.8 0.51 1.96 94.17
1.0 0.96 0.8 0.53 1.9 97.93
1.0 0.93 0.8 0.54 1.84 101.7
1.0 0.84 0.8 0.56 1.78 105.46
1.0 0.81 0.8 0.58 1.73 109.23
1.0 0.83 0.8 0.6 1.68 112.99
1.0 0.89 0.8 0.61 1.63 116.76
1.0 0.97 0.8 0.63 1.59 120.52
1.0 0.98 0.8 0.65 1.54 124.29
1.0 0.96 0.8 0.67 1.5 128.05
1.0 0.94 0.8 0.68 1.47 131.82
1.0 0.93 0.8 0.7 1.43 135.58
1.0 0.95 0.8 0.72 1.39 139.34
1.0 0.96 0.8 0.73 1.36 143.11
1.0 0.91 0.8 0.75 1.33 146.87
1.0 0.72 0.8 0.77 1.3 150.64
0.0 0.47 0.8 0.79 1.27 154.4
0.0 0.29 0.8 0.8 1.24 158.16
0.0 0.41 0.8 0.82 1.22 161.93
1.0 0.67 0.8 0.84 1.19 165.69
1.0 0.9 0.8 0.86 1.17 169.45
1.0 0.99 0.8 0.87 1.15 173.22
1.0 0.97 0.8 0.89 1.12 176.98
1.0 0.94 0.8 0.91 1.1 180.74
1.0 0.93 0.8 0.92 1.08 184.51
1.0 0.89 0.82 0.08 12.9 0.0
1.0 0.9 0.82 0.09 10.55 3.8
1.0 0.93 0.82 0.11 8.92 7.59
1.0 0.95 0.82 0.13 7.73 11.39
1.0 0.89 0.82 0.15 6.82 15.19
0.0 0.66 0.82 0.16 6.1 18.98
0.0 0.35 0.82 0.18 5.52 22.78
0.0 0.19 0.82 0.2 5.04 26.57
0.0 0.38 0.82 0.22 4.63 30.37
1.0 0.68 0.82 0.23 4.29 34.16
1.0 0.91 0.82 0.25 3.99 37.96
1.0 0.95 0.82 0.27 3.74 41.76
1.0 0.91 0.82 0.28 3.51 45.55
1.0 0.89 0.82 0.3 3.31 49.35
1.0 0.93 0.82 0.32 3.13 53.14
1.0 0.97 0.82 0.34 2.97 56.94
1.0 0.97 0.82 0.35 2.82 60.73
1.0 0.92 0.82 0.37 2.69 64.53
1.0 0.86 0.82 0.39 2.57 68.32
1.0 0.82 0.82 0.41 2.46 72.12
1.0 0.84 0.82 0.42 2.36 75.91
1.0 0.89 0.82 0.44 2.27 79.71
1.0 0.94 0.82 0.46 2.18 83.5
1.0 0.96 0.82 0.48 2.1 87.29
1.0 0.98 0.82 0.49 2.03 91.09
1.0 0.97 0.82 0.51 1.96 94.88
1.0 0.97 0.82 0.53 1.9 98.68
1.0 0.93 0.82 0.54 1.84 102.47
1.0 0.84 0.82 0.56 1.78 106.26
1.0 0.81 0.82 0.58 1.73 110.06
1.0 0.83 0.82 0.6 1.68 113.85
1.0 0.89 0.82 0.61 1.63 117.64
1.0 0.97 0.82 0.63 1.59 121.44
1.0 0.98 0.82 0.65 1.54 125.23
1.0 0.96 0.82 0.67 1.5 129.02
1.0 0.94 0.82 0.68 1.47 132.82
1.0 0.93 0.82 0.7 1.43 136.61
1.0 0.95 0.82 0.72 1.39 140.4
1.0 0.96 0.82 0.73 1.36 144.2
1.0 0.91 0.82 0.75 1.33 147.99
1.0 0.72 0.82 0.77 1.3 151.78
0.0 0.47 0.82 0.79 1.27 155.57
0.0 0.29 0.82 0.8 1.24 159.37
0.0 0.41 0.82 0.82 1.22 163.16
1.0 0.67 0.82 0.84 1.19 166.95
1.0 0.9 0.82 0.86 1.17 170.74
1.0 0.99 0.82 0.87 1.15 174.54
1.0 0.97 0.82 0.89 1.12 178.33
1.0 0.94 0.82 0.91 1.1 182.12
1.0 0.93 0.82 0.92 1.08 185.91
1.0 0.89 0.84 0.08 12.9 0.0
1.0 0.91 0.84 0.09 10.55 3.82
1.0 0.93 0.84 0.11 8.92 7.65
1.0 0.95 0.84 0.13 7.73 11.47
1.0 0.89 0.84 0.15 6.82 15.3
0.6 0.66 0.84 0.16 6.1 19.12
0.0 0.35 0.84 0.18 5.52 22.95
0.0 0.19 0.84 0.2 5.04 26.77
0.0 0.38 0.84 0.22 4.63 30.59
1.0 0.68 0.84 0.23 4.29 34.42
1.0 0.91 0.84 0.25 3.99 38.24
1.0 0.96 0.84 0.27 3.74 42.07
1.0 0.91 0.84 0.28 3.51 45.89
1.0 0.9 0.84 0.3 3.31 49.71
1.0 0.93 0.84 0.32 3.13 53.54
1.0 0.97 0.84 0.34 2.97 57.36
1.0 0.97 0.84 0.35 2.82 61.18
1.0 0.92 0.84 0.37 2.69 65.01
1.0 0.86 0.84 0.39 2.57 68.83
1.0 0.82 0.84 0.41 2.46 72.65
1.0 0.85 0.84 0.42 2.36 76.48
1.0 0.89 0.84 0.44 2.27 80.3
1.0 0.94 0.84 0.46 2.18 84.12
1.0 0.97 0.84 0.48 2.1 87.94
1.0 0.98 0.84 0.49 2.03 91.77
1.0 0.98 0.84 0.51 1.96 95.59
1.0 0.97 0.84 0.53 1.9 99.41
1.0 0.93 0.84 0.54 1.84 103.23
1.0 0.84 0.84 0.56 1.78 107.05
1.0 0.81 0.84 0.58 1.73 110.88
1.0 0.84 0.84 0.6 1.68 114.7
1.0 0.89 0.84 0.61 1.63 118.52
1.0 0.97 0.84 0.63 1.59 122.34
1.0 0.98 0.84 0.65 1.54 126.16
1.0 0.97 0.84 0.67 1.5 129.98
1.0 0.94 0.84 0.68 1.47 133.81
1.0 0.93 0.84 0.7 1.43 137.63
1.0 0.95 0.84 0.72 1.39 141.45
1.0 0.97 0.84 0.73 1.36 145.27
1.0 0.91 0.84 0.75 1.33 149.09
1.0 0.72 0.84 0.77 1.3 152.91
0.0 0.47 0.84 0.79 1.27 156.73
0.0 0.29 0.84 0.8 1.24 160.55
0.0 0.41 0.84 0.82 1.22 164.37
1.0 0.67 0.84 0.84 1.19 168.19
1.0 0.9 0.84 0.86 1.17 172.01
1.0 0.99 0.84 0.87 1.15 175.83
1.0 0.97 0.84 0.89 1.12 179.65
1.0 0.94 0.84 0.91 1.1 183.47
1.0 0.93 0.84 0.92 1.08 187.29
1.0 0.89 0.86 0.08 12.9 0.0
1.0 0.91 0.86 0.09 10.55 3.85
1.0 0.93 0.86 0.11 8.92 7.7
1.0 0.96 0.86 0.13 7.73 11.56
1.0 0.89 0.86 0.15 6.82 15.41
0.9 0.66 0.86 0.16 6.1 19.26
0.0 0.35 0.86 0.18 5.52 23.11
0.0 0.19 0.86 0.2 5.04 26.97
0.0 0.38 0.86 0.22 4.63 30.82
1.0 0.68 0.86 0.23 4.29 34.67
1.0 0.91 0.86 0.25 3.99 38.52
1.0 0.96 0.86 0.27 3.74 42.37
1.0 0.91 0.86 0.28 3.51 46.22
1.0 0.9 0.86 0.3 3.31 50.08
1.0 0.93 0.86 0.32 3.13 53.93
1.0 0.97 0.86 0.34 2.97 57.78
1.0 0.97 0.86 0.35 2.82 61.63
1.0 0.93 0.86 0.37 2.69 65.48
1.0 0.86 0.86 0.39 2.57 69.33
1.0 0.82 0.86 0.41 2.46 73.18
1.0 0.85 0.86 0.42 2.36 77.03
1.0 0.89 0.86 0.44 2.27 80.88
1.0 0.94 0.86 0.46 2.18 84.73
1.0 0.97 0.86 0.48 2.1 88.58
1.0 0.98 0.86 0.49 2.03 92.43
1.0 0.98 0.86 0.51 1.96 96.28
1.0 0.97 0.86 0.53 1.9 100.13
1.0 0.93 0.86 0.54 1.84 103.98
1.0 0.84 0.86 0.56 1.78 107.83
1.0 0.81 0.86 0.58 1.73 111.68
1.0 0.84 0.86 0.6 1.68 115.53
1.0 0.89 0.86 0.61 1.63 119.38
1.0 0.97 0.86 0.63 1.59 123.23
1.0 0.98 0.86 0.65 1.54 127.08
1.0 0.97 0.86 0.67 1.5 130.93
1.0 0.94 0.86 0.68 1.47 134.78
1.0 0.93 0.86 0.7 1.43 138.63
1.0 0.95 0.86 0.72 1.39 142.48
1.0 0.97 0.86 0.73 1.36 146.33
1.0 0.91 0.86 0.75 1.33 150.17
1.0 0.72 0.86 0.77 1.3 154.02
0.0 0.47 0.86 0.79 1.27 157.87
0.0 0.29 0.86 0.8 1.24 161.72
0.0 0.41 0.86 0.82 1.22 165.57
1.0 0.67 0.86 0.84 1.19 169.42
1.0 0.9 0.86 0.86 1.17 173.27
1.0 0.99 0.86 0.87 1.15 177.11
1.0 0.97 0.86 0.89 1.12 180.96
1.0 0.94 0.86 0.91 1.1 184.81
1.0 0.93 0.86 0.92 1.08 188.66
1.0 0.9 0.88 0.08 12.9 0.0
1.0 0.91 0.88 0.09 10.55 3.88
1.0 0.93 0.88 0.11 8.92 7.76
1.0 0.96 0.88 0.13 7.73 11.64
1.0 0.89 0.88 0.15 6.82 15.52
1.0 0.66 0.88 0.16 6.1 19.4
0.0 0.35 0.88 0.18 5.52 23.28
0.0 0.19 0.88 0.2 5.04 27.16
0.0 0.38 0.88 0.22 4.63 31.04
1.0 0.69 0.88 0.23 4.29 34.92
1.0 0.91 0.88 0.25 3.99 38.8
1.0 0.96 0.88 0.27 3.74 42.67
1.0 0.91 0.88 0.28 3.51 46.55
1.0 0.9 0.88 0.3 3.31 50.43
1.0 0.93 0.88 0.32 3.13 54.31
1.0 0.97 0.88 0.34 2.97 58.19
1.0 0.97 0.88 0.35 2.82 62.07
1.0 0.93 0.88 0.37 2.69 65.95
1.0 0.86 0.88 0.39 2.57 69.82
1.0 0.83 0.88 0.41 2.46 73.7
1.0 0.85 0.88 0.42 2.36 77.58
1.0 0.89 0.88 0.44 2.27 81.46
1.0 0.94 0.88 0.46 2.18 85.34
1.0 0.97 0.88 0.48 2.1 89.21
1.0 0.98 0.88 0.49 2.03 93.09
1.0 0.98 0.88 0.51 1.96 96.97
1.0 0.97 0.88 0.53 1.9 100.85
1.0 0.93 0.88 0.54 1.84 104.72
1.0 0.84 0.88 0.56 1.78 108.6
1.0 0.81 0.88 0.58 1.73 112.48
1.0 0.84 0.88 0.6 1.68 116.36
1.0 0.89 0.88 0.61 1.63 120.23
1.0 0.97 0.88 0.63 1.59 124.11
1.0 0.98 0.88 0.65 1.54 127.99
1.0 0.97 0.88 0.67 1.5 131.86
1.0 0.94 0.88 0.68 1.47 135.74
1.0 0.93 0.88 0.7 1.43 139.62
1.0 0.95 0.88 0.72 1.39 143.49
1.0 0.97 0.88 0.73 1.36 147.37
1.0 0.91 0.88 0.75 1.33 151.24
1.0 0.72 0.88 0.77 1.3 155.12
0.0 0.47 0.88 0.79 1.27 159.0
0.0 0.29 0.88 0.8 1.24 162.87
0.0 0.41 0.88 0.82 1.22 166.75
1.0 0.67 0.88 0.84 1.19 170.62
1.0 0.9 0.88 0.86 1.17 174.5
1.0 0.99 0.88 0.87 1.15 178.37
1.0 0.98 0.88 0.89 1.12 182.25
1.0 0.94 0.88 0.91 1.1 186.12
1.0 0.93 0.88 0.92 1.08 190.0
1.0 0.9 0.9 0.08 12.9 0.0
1.0 0.91 0.9 0.09 10.55 3.91
1.0 0.93 0.9 0.11 8.92 7.81
1.0 0.96 0.9 0.13 7.73 11.72
1.0 0.89 0.9 0.15 6.82 15.63
1.0 0.66 0.9 0.16 6.1 19.53
0.0 0.35 0.9 0.18 5.52 23.44
0.0 0.19 0.9 0.2 5.04 27.35
0.0 0.38 0.9 0.22 4.63 31.25
1.0 0.69 0.9 0.23 4.29 35.16
1.0 0.92 0.9 0.25 3.99 39.07
1.0 0.96 0.9 0.27 3.74 42.97
1.0 0.91 0.9 0.28 3.51 46.88
1.0 0.9 0.9 0.3 3.31 50.78
1.0 0.93 0.9 0.32 3.13 54.69
1.0 0.97 0.9 0.34 2.97 58.59
1.0 0.97 0.9 0.35 2.82 62.5
1.0 0.93 0.9 0.37 2.69 66.41
1.0 0.86 0.9 0.39 2.57 70.31
1.0 0.83 0.9 0.41 2.46 74.22
1.0 0.85 0.9 0.42 2.36 78.12
1.0 0.89 0.9 0.44 2.27 82.03
1.0 0.94 0.9 0.46 2.18 85.93
1.0 0.97 0.9 0.48 2.1 89.84
1.0 0.98 0.9 0.49 2.03 93.74
1.0 0.98 0.9 0.51 1.96 97.64
1.0 0.97 0.9 0.53 1.9 101.55
1.0 0.93 0.9 0.54 1.84 105.45
1.0 0.84 0.9 0.56 1.78 109.36
1.0 0.81 0.9 0.58 1.73 113.26
1.0 0.84 0.9 0.6 1.68 117.17
1.0 0.89 0.9 0.61 1.63 121.07
1.0 0.97 0.9 0.63 1.59 124.97
1.0 0.98 0.9 0.65 1.54 128.88
1.0 0.97 0.9 0.67 1.5 132.78
1.0 0.94 0.9 0.68 1.47 136.69
1.0 0.93 0.9 0.7 1.43 140.59
1.0 0.95 0.9 0.72 1.39 144.49
1.0 0.97 0.9 0.73 1.36 148.4
1.0 0.91 0.9 0.75 1.33 152.3
1.0 0.72 0.9 0.77 1.3 156.2
0.0 0.47 0.9 0.79 1.27 160.1
0.0 0.29 0.9 0.8 1.24 164.01
0.0 0.41 0.9 0.82 1.22 167.91
1.0 0.67 0.9 0.84 1.19 171.81
1.0 0.9 0.9 0.86 1.17 175.72
1.0 0.99 0.9 0.87 1.15 179.62
1.0 0.98 0.9 0.89 1.12 183.52
1.0 0.94 0.9 0.91 1.1 187.42
1.0 0.93 0.9 0.92 1.08 191.32
1.0 0.9 0.92 0.08 12.9 0.0
1.0 0.91 0.92 0.09 10.55 3.93
1.0 0.94 0.92 0.11 8.92 7.87
1.0 0.96 0.92 0.13 7.73 11.8
1.0 0.9 0.92 0.15 6.82 15.73
1.0 0.67 0.92 0.16 6.1 19.67
0.0 0.35 0.92 0.18 5.52 23.6
0.0 0.19 0.92 0.2 5.04 27.53
0.0 0.38 0.92 0.22 4.63 31.47
1.0 0.69 0.92 0.23 4.29 35.4
1.0 0.92 0.92 0.25 3.99 39.33
1.0 0.96 0.92 0.27 3.74 43.27
1.0 0.92 0.92 0.28 3.51 47.2
1.0 0.9 0.92 0.3 3.31 51.13
1.0 0.94 0.92 0.32 3.13 55.06
1.0 0.97 0.92 0.34 2.97 58.99
1.0 0.97 0.92 0.35 2.82 62.93
1.0 0.93 0.92 0.37 2.69 66.86
1.0 0.86 0.92 0.39 2.57 70.79
1.0 0.83 0.92 0.41 2.46 74.72
1.0 0.85 0.92 0.42 2.36 78.65
1.0 0.89 0.92 0.44 2.27 82.59
1.0 0.94 0.92 0.46 2.18 86.52
1.0 0.97 0.92 0.48 2.1 90.45
1.0 0.98 0.92 0.49 2.03 94.38
1.0 0.98 0.92 0.51 1.96 98.31
1.0 0.97 0.92 0.53 1.9 102.24
1.0 0.93 0.92 0.54 1.84 106.17
1.0 0.84 0.92 0.56 1.78 110.1
1.0 0.81 0.92 0.58 1.73 114.04
1.0 0.84 0.92 0.6 1.68 117.97
1.0 0.9 0.92 0.61 1.63 121.9
1.0 0.97 0.92 0.63 1.59 125.83
1.0 0.99 0.92 0.65 1.54 129.76
1.0 0.97 0.92 0.67 1.5 133.69
1.0 0.94 0.92 0.68 1.47 137.62
1.0 0.93 0.92 0.7 1.43 141.55
1.0 0.95 0.92 0.72 1.39 145.48
1.0 0.97 0.92 0.73 1.36 149.41
1.0 0.91 0.92 0.75 1.33 153.34
1.0 0.72 0.92 0.77 1.3 157.27
0.0 0.47 0.92 0.79 1.27 161.2
0.0 0.29 0.92 0.8 1.24 165.13
0.0 0.41 0.92 0.82 1.22 169.06
1.0 0.67 0.92 0.84 1.19 172.99
1.0 0.9 0.92 0.86 1.17 176.92
1.0 0.99 0.92 0.87 1.15 180.84
1.0 0.98 0.92 0.89 1.12 184.77
1.0 0.94 0.92 0.91 1.1 188.7
1.0 0.93 0.92 0.92 1.08 192.63
1.0 0.9 0.94 0.08 12.9 0.0
1.0 0.92 0.94 0.09 10.55 3.96
1.0 0.94 0.94 0.11 8.92 7.92
1.0 0.96 0.94 0.13 7.73 11.88
1.0 0.9 0.94 0.15 6.82 15.84
1.0 0.67 0.94 0.16 6.1 19.8
0.0 0.35 0.94 0.18 5.52 23.76
0.0 0.2 0.94 0.2 5.04 27.72
0.0 0.38 0.94 0.22 4.63 31.68
1.0 0.69 0.94 0.23 4.29 35.64
1.0 0.92 0.94 0.25 3.99 39.6
1.0 0.96 0.94 0.27 3.74 43.55
1.0 0.92 0.94 0.28 3.51 47.51
1.0 0.9 0.94 0.3 3.31 51.47
1.0 0.94 0.94 0.32 3.13 55.43
1.0 0.97 0.94 0.34 2.97 59.39
1.0 0.97 0.94 0.35 2.82 63.35
1.0 0.93 0.94 0.37 2.69 67.31
1.0 0.86 0.94 0.39 2.57 71.26
1.0 0.83 0.94 0.41 2.46 75.22
1.0 0.85 0.94 0.42 2.36 79.18
1.0 0.89 0.94 0.44 2.27 83.14
1.0 0.94 0.94 0.46 2.18 87.1
1.0 0.97 0.94 0.48 2.1 91.05
1.0 0.98 0.94 0.49 2.03 95.01
1.0 0.98 0.94 0.51 1.96 98.97
1.0 0.97 0.94 0.53 1.9 102.93
