Probability Power PlanetMass Frequency Period RVamplitude
0.0 0.0 0.0 0.08 12.9 0.0
0.0 0.0 0.0 0.08 12.62 1.77
0.0 0.0 0.0 0.08 12.36 3.53
0.0 0.0 0.0 0.08 12.1 5.3
0.0 0.0 0.0 0.08 11.86 7.07
0.0 0.0 0.0 0.09 11.62 8.83
0.0 0.0 0.0 0.09 11.4 10.6
0.0 0.0 0.0 0.09 11.18 12.37
0.0 0.0 0.0 0.09 10.97 14.13
0.0 0.0 0.0 0.09 10.77 15.9
0.0 0.0 0.0 0.09 10.58 17.67
0.0 0.0 0.0 0.1 10.39 19.43
0.0 0.0 0.0 0.1 10.21 21.2
0.0 0.0 0.0 0.1 10.04 22.97
0.0 0.0 0.0 0.1 9.87 24.73
0.0 0.0 0.0 0.1 9.71 26.5
0.0 0.0 0.0 0.1 9.55 28.27
0.0 0.0 0.0 0.11 9.4 30.03
0.0 0.0 0.0 0.11 9.25 31.8
0.0 0.0 0.0 0.11 9.11 33.57
0.0 0.0 0.0 0.11 8.97 35.33
0.0 0.0 0.0 0.11 8.83 37.1
0.0 0.0 0.0 0.11 8.7 38.86
0.0 0.0 0.0 0.12 8.58 40.63
0.0 0.0 0.0 0.12 8.45 42.4
0.0 0.0 0.0 0.12 8.33 44.16
0.0 0.0 0.0 0.12 8.22 45.93
0.0 0.0 0.0 0.12 8.11 47.69
0.0 0.0 0.0 0.13 8.0 49.46
0.0 0.0 0.0 0.13 7.89 51.23
0.0 0.0 0.0 0.13 7.78 52.99
0.0 0.0 0.0 0.13 7.68 54.76
0.0 0.0 0.0 0.13 7.58 56.52
0.0 0.0 0.0 0.13 7.49 58.29
0.0 0.0 0.0 0.14 7.39 60.05
0.0 0.0 0.0 0.14 7.3 61.82
0.0 0.0 0.0 0.14 7.21 63.58
0.0 0.0 0.0 0.14 7.13 65.35
0.0 0.0 0.0 0.14 7.04 67.11
0.0 0.0 0.0 0.14 6.96 68.88
0.0 0.0 0.0 0.15 6.88 70.65
0.0 0.0 0.0 0.15 6.8 72.41
0.0 0.0 0.0 0.15 6.72 74.18
0.0 0.0 0.0 0.15 6.64 75.94
0.0 0.0 0.0 0.15 6.57 77.71
0.0 0.0 0.0 0.15 6.5 79.47
0.0 0.0 0.0 0.16 6.43 81.24
0.0 0.0 0.0 0.16 6.36 83.0
0.0 0.0 0.0 0.16 6.29 84.77
0.0 0.0 0.0 0.16 6.22 86.53
0.0 0.02 0.02 0.08 12.9 0.0
0.0 0.02 0.02 0.08 12.62 1.78
0.0 0.02 0.02 0.08 12.36 3.56
0.0 0.01 0.02 0.08 12.1 5.34
0.0 0.01 0.02 0.08 11.86 7.12
0.0 0.01 0.02 0.09 11.62 8.9
0.0 0.01 0.02 0.09 11.4 10.68
0.0 0.01 0.02 0.09 11.18 12.46
0.0 0.01 0.02 0.09 10.97 14.24
0.0 0.01 0.02 0.09 10.77 16.02
0.0 0.01 0.02 0.09 10.58 17.8
0.0 0.0 0.02 0.1 10.39 19.58
0.0 0.0 0.02 0.1 10.21 21.35
0.0 0.0 0.02 0.1 10.04 23.13
0.0 -0.0 0.02 0.1 9.87 24.91
0.0 -0.0 0.02 0.1 9.71 26.69
0.0 -0.0 0.02 0.1 9.55 28.47
0.0 -0.01 0.02 0.11 9.4 30.25
0.0 -0.01 0.02 0.11 9.25 32.03
0.0 -0.01 0.02 0.11 9.11 33.81
0.0 -0.01 0.02 0.11 8.97 35.59
0.0 -0.01 0.02 0.11 8.83 37.37
0.0 -0.01 0.02 0.11 8.7 39.15
0.0 -0.01 0.02 0.12 8.58 40.92
0.0 -0.01 0.02 0.12 8.45 42.7
0.0 -0.01 0.02 0.12 8.33 44.48
0.0 -0.01 0.02 0.12 8.22 46.26
0.0 -0.01 0.02 0.12 8.11 48.04
0.0 -0.01 0.02 0.13 8.0 49.82
0.0 -0.01 0.02 0.13 7.89 51.6
0.0 -0.0 0.02 0.13 7.78 53.37
0.0 -0.0 0.02 0.13 7.68 55.15
0.0 0.0 0.02 0.13 7.58 56.93
0.0 0.01 0.02 0.13 7.49 58.71
0.0 0.01 0.02 0.14 7.39 60.49
0.0 0.02 0.02 0.14 7.3 62.27
0.0 0.03 0.02 0.14 7.21 64.04
0.0 0.03 0.02 0.14 7.13 65.82
0.0 0.04 0.02 0.14 7.04 67.6
0.0 0.05 0.02 0.14 6.96 69.38
0.0 0.05 0.02 0.15 6.88 71.16
0.0 0.06 0.02 0.15 6.8 72.94
0.0 0.06 0.02 0.15 6.72 74.71
0.0 0.07 0.02 0.15 6.64 76.49
0.0 0.07 0.02 0.15 6.57 78.27
0.0 0.08 0.02 0.15 6.5 80.05
0.0 0.08 0.02 0.16 6.43 81.82
0.0 0.08 0.02 0.16 6.36 83.6
0.0 0.08 0.02 0.16 6.29 85.38
0.0 0.08 0.02 0.16 6.22 87.16
0.0 0.05 0.04 0.08 12.9 0.0
0.0 0.05 0.04 0.08 12.62 1.79
0.0 0.04 0.04 0.08 12.36 3.58
0.0 0.04 0.04 0.08 12.1 5.38
0.0 0.04 0.04 0.08 11.86 7.17
0.0 0.04 0.04 0.09 11.62 8.96
0.0 0.04 0.04 0.09 11.4 10.75
0.0 0.03 0.04 0.09 11.18 12.55
0.0 0.03 0.04 0.09 10.97 14.34
0.0 0.03 0.04 0.09 10.77 16.13
0.0 0.03 0.04 0.09 10.58 17.92
0.0 0.02 0.04 0.1 10.39 19.71
0.0 0.02 0.04 0.1 10.21 21.51
0.0 0.02 0.04 0.1 10.04 23.3
0.0 0.01 0.04 0.1 9.87 25.09
0.0 0.01 0.04 0.1 9.71 26.88
0.0 0.01 0.04 0.1 9.55 28.67
0.0 0.0 0.04 0.11 9.4 30.47
0.0 0.0 0.04 0.11 9.25 32.26
0.0 -0.0 0.04 0.11 9.11 34.05
0.0 -0.01 0.04 0.11 8.97 35.84
0.0 -0.01 0.04 0.11 8.83 37.63
0.0 -0.01 0.04 0.11 8.7 39.42
0.0 -0.01 0.04 0.12 8.58 41.21
0.0 -0.01 0.04 0.12 8.45 43.01
0.0 -0.01 0.04 0.12 8.33 44.8
0.0 -0.01 0.04 0.12 8.22 46.59
0.0 -0.01 0.04 0.12 8.11 48.38
0.0 -0.0 0.04 0.13 8.0 50.17
0.0 0.0 0.04 0.13 7.89 51.96
0.0 0.01 0.04 0.13 7.78 53.75
0.0 0.02 0.04 0.13 7.68 55.54
0.0 0.02 0.04 0.13 7.58 57.34
0.0 0.03 0.04 0.13 7.49 59.13
0.0 0.05 0.04 0.14 7.39 60.92
0.0 0.06 0.04 0.14 7.3 62.71
0.0 0.07 0.04 0.14 7.21 64.5
0.0 0.08 0.04 0.14 7.13 66.29
0.0 0.09 0.04 0.14 7.04 68.08
0.0 0.11 0.04 0.14 6.96 69.87
0.0 0.12 0.04 0.15 6.88 71.66
0.0 0.13 0.04 0.15 6.8 73.45
0.0 0.14 0.04 0.15 6.72 75.24
0.0 0.14 0.04 0.15 6.64 77.03
0.0 0.15 0.04 0.15 6.57 78.82
0.0 0.15 0.04 0.15 6.5 80.61
0.0 0.16 0.04 0.16 6.43 82.4
0.0 0.16 0.04 0.16 6.36 84.19
0.0 0.16 0.04 0.16 6.29 85.99
0.0 0.16 0.04 0.16 6.22 87.78
0.0 0.09 0.06 0.08 12.9 0.0
0.0 0.09 0.06 0.08 12.62 1.8
0.0 0.08 0.06 0.08 12.36 3.61
0.0 0.08 0.06 0.08 12.1 5.41
0.0 0.08 0.06 0.08 11.86 7.22
0.0 0.08 0.06 0.09 11.62 9.02
0.0 0.07 0.06 0.09 11.4 10.83
0.0 0.07 0.06 0.09 11.18 12.63
0.0 0.07 0.06 0.09 10.97 14.44
0.0 0.06 0.06 0.09 10.77 16.24
0.0 0.06 0.06 0.09 10.58 18.05
0.0 0.06 0.06 0.1 10.39 19.85
0.0 0.05 0.06 0.1 10.21 21.66
0.0 0.05 0.06 0.1 10.04 23.46
0.0 0.04 0.06 0.1 9.87 25.26
0.0 0.04 0.06 0.1 9.71 27.07
0.0 0.03 0.06 0.1 9.55 28.87
0.0 0.03 0.06 0.11 9.4 30.68
0.0 0.02 0.06 0.11 9.25 32.48
0.0 0.02 0.06 0.11 9.11 34.28
0.0 0.01 0.06 0.11 8.97 36.09
0.0 0.01 0.06 0.11 8.83 37.89
0.0 0.01 0.06 0.11 8.7 39.7
0.0 0.0 0.06 0.12 8.58 41.5
0.0 0.0 0.06 0.12 8.45 43.3
0.0 0.0 0.06 0.12 8.33 45.11
0.0 0.01 0.06 0.12 8.22 46.91
0.0 0.01 0.06 0.12 8.11 48.72
0.0 0.02 0.06 0.13 8.0 50.52
0.0 0.02 0.06 0.13 7.89 52.32
0.0 0.03 0.06 0.13 7.78 54.13
0.0 0.05 0.06 0.13 7.68 55.93
0.0 0.06 0.06 0.13 7.58 57.73
0.0 0.07 0.06 0.13 7.49 59.54
0.0 0.09 0.06 0.14 7.39 61.34
0.0 0.11 0.06 0.14 7.3 63.14
0.0 0.12 0.06 0.14 7.21 64.95
0.0 0.14 0.06 0.14 7.13 66.75
0.0 0.16 0.06 0.14 7.04 68.55
0.0 0.17 0.06 0.14 6.96 70.36
0.0 0.18 0.06 0.15 6.88 72.16
0.0 0.2 0.06 0.15 6.8 73.96
0.0 0.21 0.06 0.15 6.72 75.77
0.0 0.22 0.06 0.15 6.64 77.57
0.0 0.22 0.06 0.15 6.57 79.37
0.0 0.23 0.06 0.15 6.5 81.17
0.0 0.23 0.06 0.16 6.43 82.98
0.0 0.23 0.06 0.16 6.36 84.78
0.0 0.23 0.06 0.16 6.29 86.58
0.0 0.23 0.06 0.16 6.22 88.38
0.0 0.14 0.08 0.08 12.9 0.0
0.0 0.14 0.08 0.08 12.62 1.82
0.0 0.13 0.08 0.08 12.36 3.63
0.0 0.13 0.08 0.08 12.1 5.45
0.0 0.13 0.08 0.08 11.86 7.27
0.0 0.12 0.08 0.09 11.62 9.09
0.0 0.12 0.08 0.09 11.4 10.9
0.0 0.12 0.08 0.09 11.18 12.72
0.0 0.11 0.08 0.09 10.97 14.54
0.0 0.11 0.08 0.09 10.77 16.35
0.0 0.1 0.08 0.09 10.58 18.17
0.0 0.1 0.08 0.1 10.39 19.99
0.0 0.09 0.08 0.1 10.21 21.8
0.0 0.09 0.08 0.1 10.04 23.62
0.0 0.08 0.08 0.1 9.87 25.44
0.0 0.08 0.08 0.1 9.71 27.25
0.0 0.07 0.08 0.1 9.55 29.07
0.0 0.07 0.08 0.11 9.4 30.89
0.0 0.06 0.08 0.11 9.25 32.7
0.0 0.05 0.08 0.11 9.11 34.52
0.0 0.05 0.08 0.11 8.97 36.33
0.0 0.04 0.08 0.11 8.83 38.15
0.0 0.04 0.08 0.11 8.7 39.97
0.0 0.04 0.08 0.12 8.58 41.78
0.0 0.03 0.08 0.12 8.45 43.6
0.0 0.03 0.08 0.12 8.33 45.42
0.0 0.04 0.08 0.12 8.22 47.23
0.0 0.04 0.08 0.12 8.11 49.05
0.0 0.05 0.08 0.13 8.0 50.86
0.0 0.06 0.08 0.13 7.89 52.68
0.0 0.07 0.08 0.13 7.78 54.49
0.0 0.09 0.08 0.13 7.68 56.31
0.0 0.11 0.08 0.13 7.58 58.13
0.0 0.13 0.08 0.13 7.49 59.94
0.0 0.14 0.08 0.14 7.39 61.76
0.0 0.16 0.08 0.14 7.3 63.57
0.0 0.18 0.08 0.14 7.21 65.39
0.0 0.2 0.08 0.14 7.13 67.2
0.0 0.22 0.08 0.14 7.04 69.02
0.0 0.24 0.08 0.14 6.96 70.83
0.0 0.25 0.08 0.15 6.88 72.65
0.0 0.27 0.08 0.15 6.8 74.47
0.0 0.28 0.08 0.15 6.72 76.28
0.0 0.29 0.08 0.15 6.64 78.1
0.0 0.29 0.08 0.15 6.57 79.91
0.0 0.3 0.08 0.15 6.5 81.73
0.0 0.3 0.08 0.16 6.43 83.54
0.0 0.3 0.08 0.16 6.36 85.36
0.0 0.29 0.08 0.16 6.29 87.17
0.0 0.29 0.08 0.16 6.22 88.99
0.0 0.19 0.1 0.08 12.9 0.0
0.0 0.19 0.1 0.08 12.62 1.83
0.0 0.19 0.1 0.08 12.36 3.66
0.0 0.18 0.1 0.08 12.1 5.49
0.0 0.18 0.1 0.08 11.86 7.32
0.0 0.18 0.1 0.09 11.62 9.15
0.0 0.17 0.1 0.09 11.4 10.97
0.0 0.17 0.1 0.09 11.18 12.8
0.0 0.16 0.1 0.09 10.97 14.63
0.0 0.16 0.1 0.09 10.77 16.46
0.0 0.15 0.1 0.09 10.58 18.29
0.0 0.15 0.1 0.1 10.39 20.12
0.0 0.14 0.1 0.1 10.21 21.95
0.0 0.14 0.1 0.1 10.04 23.78
0.0 0.13 0.1 0.1 9.87 25.61
0.0 0.13 0.1 0.1 9.71 27.43
0.0 0.12 0.1 0.1 9.55 29.26
0.0 0.11 0.1 0.11 9.4 31.09
0.0 0.11 0.1 0.11 9.25 32.92
0.0 0.1 0.1 0.11 9.11 34.75
0.0 0.09 0.1 0.11 8.97 36.58
0.0 0.09 0.1 0.11 8.83 38.4
0.0 0.08 0.1 0.11 8.7 40.23
0.0 0.08 0.1 0.12 8.58 42.06
0.0 0.08 0.1 0.12 8.45 43.89
0.0 0.08 0.1 0.12 8.33 45.72
0.0 0.08 0.1 0.12 8.22 47.55
0.0 0.09 0.1 0.12 8.11 49.37
0.0 0.09 0.1 0.13 8.0 51.2
0.0 0.11 0.1 0.13 7.89 53.03
0.0 0.12 0.1 0.13 7.78 54.86
0.0 0.14 0.1 0.13 7.68 56.69
0.0 0.16 0.1 0.13 7.58 58.51
0.0 0.18 0.1 0.13 7.49 60.34
0.0 0.2 0.1 0.14 7.39 62.17
0.0 0.23 0.1 0.14 7.3 64.0
0.0 0.25 0.1 0.14 7.21 65.82
0.0 0.27 0.1 0.14 7.13 67.65
0.0 0.29 0.1 0.14 7.04 69.48
0.0 0.31 0.1 0.14 6.96 71.31
0.0 0.32 0.1 0.15 6.88 73.13
0.0 0.33 0.1 0.15 6.8 74.96
0.0 0.34 0.1 0.15 6.72 76.79
0.0 0.35 0.1 0.15 6.64 78.62
0.0 0.35 0.1 0.15 6.57 80.44
0.0 0.36 0.1 0.15 6.5 82.27
0.0 0.36 0.1 0.16 6.43 84.1
0.0 0.35 0.1 0.16 6.36 85.92
0.0 0.35 0.1 0.16 6.29 87.75
0.0 0.34 0.1 0.16 6.22 89.58
0.0 0.25 0.12 0.08 12.9 0.0
0.0 0.25 0.12 0.08 12.62 1.84
0.0 0.24 0.12 0.08 12.36 3.68
0.0 0.24 0.12 0.08 12.1 5.52
0.0 0.24 0.12 0.08 11.86 7.36
0.0 0.23 0.12 0.09 11.62 9.21
0.0 0.23 0.12 0.09 11.4 11.05
0.0 0.22 0.12 0.09 11.18 12.89
0.0 0.22 0.12 0.09 10.97 14.73
0.0 0.21 0.12 0.09 10.77 16.57
0.0 0.21 0.12 0.09 10.58 18.41
0.0 0.2 0.12 0.1 10.39 20.25
0.0 0.2 0.12 0.1 10.21 22.09
0.0 0.19 0.12 0.1 10.04 23.93
0.0 0.19 0.12 0.1 9.87 25.77
0.0 0.18 0.12 0.1 9.71 27.61
0.0 0.17 0.12 0.1 9.55 29.45
0.0 0.17 0.12 0.11 9.4 31.29
0.0 0.16 0.12 0.11 9.25 33.13
0.0 0.15 0.12 0.11 9.11 34.98
0.0 0.14 0.12 0.11 8.97 36.82
0.0 0.14 0.12 0.11 8.83 38.66
0.0 0.13 0.12 0.11 8.7 40.5
0.0 0.13 0.12 0.12 8.58 42.34
0.0 0.13 0.12 0.12 8.45 44.18
0.0 0.13 0.12 0.12 8.33 46.02
0.0 0.13 0.12 0.12 8.22 47.86
0.0 0.14 0.12 0.12 8.11 49.7
0.0 0.15 0.12 0.13 8.0 51.54
0.0 0.16 0.12 0.13 7.89 53.38
0.0 0.18 0.12 0.13 7.78 55.22
0.0 0.2 0.12 0.13 7.68 57.06
0.0 0.22 0.12 0.13 7.58 58.9
0.0 0.24 0.12 0.13 7.49 60.74
0.0 0.27 0.12 0.14 7.39 62.58
0.0 0.29 0.12 0.14 7.3 64.41
0.0 0.31 0.12 0.14 7.21 66.25
0.0 0.33 0.12 0.14 7.13 68.09
0.0 0.35 0.12 0.14 7.04 69.93
0.0 0.37 0.12 0.14 6.96 71.77
0.0 0.38 0.12 0.15 6.88 73.61
0.0 0.39 0.12 0.15 6.8 75.45
0.0 0.4 0.12 0.15 6.72 77.29
0.0 0.41 0.12 0.15 6.64 79.13
0.0 0.41 0.12 0.15 6.57 80.97
0.0 0.41 0.12 0.15 6.5 82.81
0.0 0.41 0.12 0.16 6.43 84.65
0.0 0.4 0.12 0.16 6.36 86.49
0.0 0.4 0.12 0.16 6.29 88.33
0.0 0.39 0.12 0.16 6.22 90.16
0.0 0.3 0.14 0.08 12.9 0.0
0.0 0.3 0.14 0.08 12.62 1.85
0.0 0.3 0.14 0.08 12.36 3.71
0.0 0.3 0.14 0.08 12.1 5.56
0.0 0.29 0.14 0.08 11.86 7.41
0.0 0.29 0.14 0.09 11.62 9.26
0.0 0.28 0.14 0.09 11.4 11.12
0.0 0.28 0.14 0.09 11.18 12.97
0.0 0.27 0.14 0.09 10.97 14.82
0.0 0.27 0.14 0.09 10.77 16.68
0.0 0.26 0.14 0.09 10.58 18.53
0.0 0.26 0.14 0.1 10.39 20.38
0.0 0.25 0.14 0.1 10.21 22.23
0.0 0.25 0.14 0.1 10.04 24.09
0.0 0.24 0.14 0.1 9.87 25.94
0.0 0.24 0.14 0.1 9.71 27.79
0.0 0.23 0.14 0.1 9.55 29.64
0.0 0.22 0.14 0.11 9.4 31.5
0.0 0.22 0.14 0.11 9.25 33.35
0.0 0.21 0.14 0.11 9.11 35.2
0.0 0.2 0.14 0.11 8.97 37.05
0.0 0.19 0.14 0.11 8.83 38.9
0.0 0.19 0.14 0.11 8.7 40.76
0.0 0.18 0.14 0.12 8.58 42.61
0.0 0.18 0.14 0.12 8.45 44.46
0.0 0.18 0.14 0.12 8.33 46.31
0.0 0.18 0.14 0.12 8.22 48.16
0.0 0.19 0.14 0.12 8.11 50.02
0.0 0.2 0.14 0.13 8.0 51.87
0.0 0.22 0.14 0.13 7.89 53.72
0.0 0.24 0.14 0.13 7.78 55.57
0.0 0.26 0.14 0.13 7.68 57.42
0.0 0.28 0.14 0.13 7.58 59.27
0.0 0.3 0.14 0.13 7.49 61.12
0.0 0.33 0.14 0.14 7.39 62.98
0.0 0.35 0.14 0.14 7.3 64.83
0.0 0.37 0.14 0.14 7.21 66.68
0.0 0.39 0.14 0.14 7.13 68.53
0.0 0.41 0.14 0.14 7.04 70.38
0.0 0.43 0.14 0.14 6.96 72.23
0.0 0.44 0.14 0.15 6.88 74.08
0.0 0.45 0.14 0.15 6.8 75.93
0.0 0.46 0.14 0.15 6.72 77.79
0.0 0.46 0.14 0.15 6.64 79.64
0.0 0.46 0.14 0.15 6.57 81.49
0.0 0.46 0.14 0.15 6.5 83.34
0.0 0.45 0.14 0.16 6.43 85.19
0.0 0.45 0.14 0.16 6.36 87.04
0.0 0.44 0.14 0.16 6.29 88.89
0.0 0.42 0.14 0.16 6.22 90.74
0.0 0.36 0.16 0.08 12.9 0.0
0.0 0.36 0.16 0.08 12.62 1.86
0.0 0.35 0.16 0.08 12.36 3.73
0.0 0.35 0.16 0.08 12.1 5.59
0.0 0.35 0.16 0.08 11.86 7.46
0.0 0.34 0.16 0.09 11.62 9.32
0.0 0.34 0.16 0.09 11.4 11.19
0.0 0.33 0.16 0.09 11.18 13.05
0.0 0.33 0.16 0.09 10.97 14.92
0.0 0.32 0.16 0.09 10.77 16.78
0.0 0.32 0.16 0.09 10.58 18.64
0.0 0.31 0.16 0.1 10.39 20.51
0.0 0.31 0.16 0.1 10.21 22.37
0.0 0.3 0.16 0.1 10.04 24.24
0.0 0.3 0.16 0.1 9.87 26.1
0.0 0.29 0.16 0.1 9.71 27.97
0.0 0.29 0.16 0.1 9.55 29.83
0.0 0.28 0.16 0.11 9.4 31.69
0.0 0.27 0.16 0.11 9.25 33.56
0.0 0.27 0.16 0.11 9.11 35.42
0.0 0.26 0.16 0.11 8.97 37.28
0.0 0.25 0.16 0.11 8.83 39.15
0.0 0.24 0.16 0.11 8.7 41.01
0.0 0.24 0.16 0.12 8.58 42.88
0.0 0.24 0.16 0.12 8.45 44.74
0.0 0.24 0.16 0.12 8.33 46.6
0.0 0.24 0.16 0.12 8.22 48.47
0.0 0.25 0.16 0.12 8.11 50.33
0.0 0.26 0.16 0.13 8.0 52.19
0.0 0.28 0.16 0.13 7.89 54.06
0.0 0.29 0.16 0.13 7.78 55.92
0.0 0.31 0.16 0.13 7.68 57.78
0.0 0.34 0.16 0.13 7.58 59.65
0.0 0.36 0.16 0.13 7.49 61.51
0.0 0.39 0.16 0.14 7.39 63.37
0.0 0.41 0.16 0.14 7.3 65.24
0.0 0.43 0.16 0.14 7.21 67.1
0.0 0.45 0.16 0.14 7.13 68.96
0.0 0.46 0.16 0.14 7.04 70.82
0.0 0.48 0.16 0.14 6.96 72.69
0.0 0.49 0.16 0.15 6.88 74.55
0.0 0.5 0.16 0.15 6.8 76.41
0.0 0.5 0.16 0.15 6.72 78.28
0.0 0.5 0.16 0.15 6.64 80.14
0.0 0.5 0.16 0.15 6.57 82.0
0.0 0.5 0.16 0.15 6.5 83.86
0.0 0.49 0.16 0.16 6.43 85.73
0.0 0.48 0.16 0.16 6.36 87.59
0.0 0.47 0.16 0.16 6.29 89.45
0.0 0.46 0.16 0.16 6.22 91.31
0.0 0.41 0.18 0.08 12.9 0.0
0.0 0.41 0.18 0.08 12.62 1.88
0.0 0.4 0.18 0.08 12.36 3.75
0.0 0.4 0.18 0.08 12.1 5.63
0.0 0.4 0.18 0.08 11.86 7.5
0.0 0.39 0.18 0.09 11.62 9.38
0.0 0.39 0.18 0.09 11.4 11.26
0.0 0.38 0.18 0.09 11.18 13.13
0.0 0.38 0.18 0.09 10.97 15.01
0.0 0.37 0.18 0.09 10.77 16.88
0.0 0.37 0.18 0.09 10.58 18.76
0.0 0.37 0.18 0.1 10.39 20.64
0.0 0.36 0.18 0.1 10.21 22.51
0.0 0.36 0.18 0.1 10.04 24.39
0.0 0.35 0.18 0.1 9.87 26.26
0.0 0.35 0.18 0.1 9.71 28.14
0.0 0.34 0.18 0.1 9.55 30.01
0.0 0.34 0.18 0.11 9.4 31.89
0.0 0.33 0.18 0.11 9.25 33.76
0.0 0.32 0.18 0.11 9.11 35.64
0.0 0.31 0.18 0.11 8.97 37.51
0.0 0.31 0.18 0.11 8.83 39.39
0.0 0.3 0.18 0.11 8.7 41.27
0.0 0.3 0.18 0.12 8.58 43.14
0.0 0.29 0.18 0.12 8.45 45.02
0.0 0.29 0.18 0.12 8.33 46.89
0.0 0.3 0.18 0.12 8.22 48.77
0.0 0.31 0.18 0.12 8.11 50.64
0.0 0.32 0.18 0.13 8.0 52.52
0.0 0.33 0.18 0.13 7.89 54.39
0.0 0.35 0.18 0.13 7.78 56.26
0.0 0.37 0.18 0.13 7.68 58.14
0.0 0.39 0.18 0.13 7.58 60.01
0.0 0.42 0.18 0.13 7.49 61.89
0.0 0.44 0.18 0.14 7.39 63.76
0.0 0.46 0.18 0.14 7.3 65.64
0.0 0.48 0.18 0.14 7.21 67.51
0.0 0.5 0.18 0.14 7.13 69.39
0.0 0.51 0.18 0.14 7.04 71.26
0.0 0.53 0.18 0.14 6.96 73.14
0.0 0.53 0.18 0.15 6.88 75.01
0.0 0.54 0.18 0.15 6.8 76.88
0.0 0.54 0.18 0.15 6.72 78.76
0.0 0.54 0.18 0.15 6.64 80.63
0.0 0.54 0.18 0.15 6.57 82.51
0.0 0.53 0.18 0.15 6.5 84.38
0.0 0.52 0.18 0.16 6.43 86.25
0.0 0.51 0.18 0.16 6.36 88.13
0.0 0.5 0.18 0.16 6.29 90.0
0.0 0.48 0.18 0.16 6.22 91.88
0.0 0.45 0.2 0.08 12.9 0.0
0.0 0.45 0.2 0.08 12.62 1.89
0.0 0.45 0.2 0.08 12.36 3.78
0.0 0.45 0.2 0.08 12.1 5.66
0.0 0.44 0.2 0.08 11.86 7.55
0.0 0.44 0.2 0.09 11.62 9.44
0.0 0.44 0.2 0.09 11.4 11.32
0.0 0.43 0.2 0.09 11.18 13.21
0.0 0.43 0.2 0.09 10.97 15.1
0.0 0.42 0.2 0.09 10.77 16.99
0.0 0.42 0.2 0.09 10.58 18.87
0.0 0.42 0.2 0.1 10.39 20.76
0.0 0.41 0.2 0.1 10.21 22.65
0.0 0.41 0.2 0.1 10.04 24.53
0.0 0.4 0.2 0.1 9.87 26.42
0.0 0.4 0.2 0.1 9.71 28.31
0.0 0.39 0.2 0.1 9.55 30.2
0.0 0.39 0.2 0.11 9.4 32.08
0.0 0.38 0.2 0.11 9.25 33.97
0.0 0.38 0.2 0.11 9.11 35.86
0.0 0.37 0.2 0.11 8.97 37.74
0.0 0.36 0.2 0.11 8.83 39.63
0.0 0.36 0.2 0.11 8.7 41.52
0.0 0.35 0.2 0.12 8.58 43.4
0.0 0.35 0.2 0.12 8.45 45.29
0.0 0.35 0.2 0.12 8.33 47.17
0.0 0.35 0.2 0.12 8.22 49.06
0.0 0.36 0.2 0.12 8.11 50.95
0.0 0.37 0.2 0.13 8.0 52.83
0.0 0.39 0.2 0.13 7.89 54.72
0.0 0.4 0.2 0.13 7.78 56.61
0.0 0.42 0.2 0.13 7.68 58.49
0.0 0.45 0.2 0.13 7.58 60.38
0.0 0.47 0.2 0.13 7.49 62.26
0.0 0.49 0.2 0.14 7.39 64.15
0.0 0.51 0.2 0.14 7.3 66.04
0.0 0.53 0.2 0.14 7.21 67.92
0.0 0.54 0.2 0.14 7.13 69.81
0.0 0.56 0.2 0.14 7.04 71.69
0.0 0.57 0.2 0.14 6.96 73.58
0.0 0.57 0.2 0.15 6.88 75.46
0.0 0.58 0.2 0.15 6.8 77.35
0.0 0.58 0.2 0.15 6.72 79.24
0.0 0.58 0.2 0.15 6.64 81.12
0.0 0.57 0.2 0.15 6.57 83.01
0.0 0.56 0.2 0.15 6.5 84.89
0.0 0.55 0.2 0.16 6.43 86.78
0.0 0.54 0.2 0.16 6.36 88.66
0.0 0.53 0.2 0.16 6.29 90.55
0.0 0.51 0.2 0.16 6.22 92.43
0.0 0.5 0.22 0.08 12.9 0.0
0.0 0.5 0.22 0.08 12.62 1.9
0.0 0.49 0.22 0.08 12.36 3.8
0.0 0.49 0.22 0.08 12.1 5.7
0.0 0.49 0.22 0.08 11.86 7.59
0.0 0.48 0.22 0.09 11.62 9.49
0.0 0.48 0.22 0.09 11.4 11.39
0.0 0.48 0.22 0.09 11.18 13.29
0.0 0.47 0.22 0.09 10.97 15.19
0.0 0.47 0.22 0.09 10.77 17.09
0.0 0.46 0.22 0.09 10.58 18.99
0.0 0.46 0.22 0.1 10.39 20.88
0.0 0.46 0.22 0.1 10.21 22.78
0.0 0.46 0.22 0.1 10.04 24.68
0.0 0.45 0.22 0.1 9.87 26.58
0.0 0.45 0.22 0.1 9.71 28.48
0.0 0.44 0.22 0.1 9.55 30.37
0.0 0.44 0.22 0.11 9.4 32.27
0.0 0.43 0.22 0.11 9.25 34.17
0.0 0.43 0.22 0.11 9.11 36.07
0.0 0.42 0.22 0.11 8.97 37.97
0.0 0.41 0.22 0.11 8.83 39.86
0.0 0.41 0.22 0.11 8.7 41.76
0.0 0.4 0.22 0.12 8.58 43.66
0.0 0.4 0.22 0.12 8.45 45.56
0.0 0.4 0.22 0.12 8.33 47.46
0.0 0.41 0.22 0.12 8.22 49.35
0.0 0.41 0.22 0.12 8.11 51.25
0.0 0.42 0.22 0.13 8.0 53.15
0.0 0.44 0.22 0.13 7.89 55.05
0.0 0.45 0.22 0.13 7.78 56.94
